4.200000000000000000e+01 4.700000000000000000e+01 4.000000000000000000e+00 -5.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+01 8.353099999999999454e+02
5.000000000000000000e+01 3.900000000000000000e+01 3.000000000000000000e+00 6.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+01 1.546200000000000045e+02
4.200000000000000000e+01 4.300000000000000000e+01 4.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.226119999999999891e+03
1.600000000000000000e+01 3.400000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 -1.000000000000000000e+00 5.949900000000000091e+02
2.100000000000000000e+01 3.900000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 2.000000000000000000e+00 -4.000000000000000000e+00 8.204600000000000364e+02
2.100000000000000000e+01 5.500000000000000000e+01 4.000000000000000000e+00 8.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 9.759700000000000273e+02
1.700000000000000000e+01 5.300000000000000000e+01 2.000000000000000000e+00 9.000000000000000000e+00 -1.000000000000000000e+00 9.000000000000000000e+00 7.137899999999999636e+02
2.400000000000000000e+01 4.300000000000000000e+01 6.000000000000000000e+00 -8.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 4.067099999999999795e+02
4.800000000000000000e+01 4.800000000000000000e+01 7.000000000000000000e+00 -7.000000000000000000e+00 -3.000000000000000000e+00 7.000000000000000000e+00 3.104300000000000068e+02
4.600000000000000000e+01 3.500000000000000000e+01 7.000000000000000000e+00 -2.000000000000000000e+00 2.000000000000000000e+00 -8.000000000000000000e+00 7.953999999999999773e+02
5.700000000000000000e+01 3.300000000000000000e+01 3.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 1.403300000000000125e+02
3.900000000000000000e+01 3.900000000000000000e+01 2.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00 9.852799999999999727e+02
1.900000000000000000e+01 4.900000000000000000e+01 2.000000000000000000e+00 -9.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 1.166359999999999900e+03
5.400000000000000000e+01 3.100000000000000000e+01 6.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 -6.000000000000000000e+00 2.330999999999999872e+01
4.100000000000000000e+01 3.200000000000000000e+01 4.000000000000000000e+00 -8.000000000000000000e+00 -5.000000000000000000e+00 7.000000000000000000e+00 7.044500000000000455e+02
5.900000000000000000e+01 4.700000000000000000e+01 5.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 5.953000000000000114e+01
2.900000000000000000e+01 4.100000000000000000e+01 4.000000000000000000e+00 -1.000000000000000000e+01 -1.000000000000000000e+00 -7.000000000000000000e+00 1.932899999999999920e+02
4.500000000000000000e+01 3.100000000000000000e+01 7.000000000000000000e+00 2.000000000000000000e+00 -5.000000000000000000e+00 -3.000000000000000000e+00 6.582799999999999727e+02
3.900000000000000000e+01 3.800000000000000000e+01 3.000000000000000000e+00 -7.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 4.798100000000000023e+02
2.600000000000000000e+01 4.300000000000000000e+01 2.000000000000000000e+00 8.000000000000000000e+00 -4.000000000000000000e+00 -4.000000000000000000e+00 2.316500000000000057e+02
4.800000000000000000e+01 5.400000000000000000e+01 4.000000000000000000e+00 -2.000000000000000000e+00 -5.000000000000000000e+00 -4.000000000000000000e+00 4.372099999999999795e+02
1.400000000000000000e+01 4.500000000000000000e+01 2.000000000000000000e+00 5.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000000e+00 7.103200000000000500e+02
4.200000000000000000e+01 3.800000000000000000e+01 6.000000000000000000e+00 -4.000000000000000000e+00 -5.000000000000000000e+00 -7.000000000000000000e+00 1.098690000000000055e+03
2.000000000000000000e+01 4.100000000000000000e+01 5.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 8.774299999999999500e+02
